"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","correctness","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","cp1","q1","q2","q3"
"21040213475638620",0,0,1,1218445,481,2611293,11,4,45,13,26,6,22,25,11,133,219,4,9,36,15,0,2,4,0,221,25,35,84,46,70,0.4,1,1,1,0,0,0,0,0,1,0,0.666666666666667,0,1,1
"21040213480695650",0,0,1,34319,285,315959,11,4,40,11,23,4,18,7,11,99,102,2,9,25,7,2,2,0,0,153,0,10,41,26,55,0.5,1,1,1,0,0,0,0,1,1,0,1,1,1,1
"21040213515635660",0,0,1,73724,516,3560735,11,5,47,11,29,5,23,34,19,125,236,4,9,50,10,2,3,0,0,267,0,65,72,30,82,0.2,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"21040213520293636",0,0,1,77287,423,671056,10,3,48,12,28,0,21,17,11,109,199,5,9,41,10,0,0,0,0,232,0,12,49,33,97,0.3,1,0,1,0,1,0,0,0,0,0,1,1,1,1
"21040213540087196",0,0,1,47648,320,400936,11,4,44,11,23,2,19,19,19,125,95,2,9,22,7,2,0,0,0,169,0,15,45,40,51,0.4,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"21040213565984350",0,0,1,26907,320,354451,11,4,41,11,22,8,9,8,19,119,110,2,9,29,6,2,2,4,0,162,0,8,39,48,63,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"21040214002876424",0,0,1,53091,251,433492,10,3,42,11,23,0,18,11,11,98,72,2,9,23,6,0,0,0,0,138,0,11,32,25,45,0.5,1,0,1,1,0,0,0,1,1,0,1,1,1,1
"21040214003198716",1,1,1,33705,260,369731,10,3,43,11,23,0,17,8,11,97,91,3,9,16,7,0,0,0,0,137,0,12,38,27,46,0.5,1,1,1,1,0,0,0,0,1,0,0.666666666666667,0,1,1
"21040214030070956",0,0,1,38988,486,3976232,10,3,50,12,29,0,24,12,11,139,238,6,12,30,13,0,0,0,0,258,0,48,49,51,80,0.7,1,0,1,1,1,1,0,1,1,0,0.666666666666667,0,1,1
"21040214033756840",0,1,1,61109,235,886041,11,5,42,11,21,3,23,4,11,95,59,1,9,23,6,2,0,0,1,122,0,6,35,24,48,0.8,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040214043154756",0,0,1,38497,376,590624,11,6,47,11,25,6,25,11,11,119,154,3,9,28,9,1,5,0,0,153,0,69,60,43,51,0.7,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"21040214054915250",0,0,1,37145,282,254112,10,3,40,11,24,0,14,14,15,99,93,2,12,26,6,0,0,0,0,153,0,7,31,30,61,0.6,1,0,1,1,1,1,0,0,1,0,1,1,1,1
"21040214062684110",0,0,1,21558,272,275641,11,4,41,11,20,3,20,10,12,116,74,1,9,19,7,3,0,0,0,133,0,16,30,41,52,0.5,1,0,1,1,0,0,0,1,0,1,1,1,1,1
"21040214063118300",0,0,1,0,294,439842,9,4,39,11,22,2,0,0,11,98,122,1,9,42,8,0,2,0,0,143,0,34,51,23,43,0.5,1,0,0,1,0,1,0,1,1,0,1,1,1,1
"21040214065668780",0,0,1,95233,685,839126,11,4,49,13,29,6,58,42,13,109,257,15,12,154,18,4,0,2,0,368,36,54,87,55,85,0.2,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"21040214113706532",0,0,1,0,329,536189,9,4,42,11,21,17,0,0,11,116,93,1,9,75,6,8,3,6,0,160,0,29,58,36,46,0.6,1,1,1,0,0,1,0,1,1,0,1,1,1,1
"21040214121538590",0,1,1,83461,1230,72190716,10,3,54,13,35,0,38,63,31,212,676,14,12,146,37,0,0,0,0,723,4,132,164,89,118,0.3,0,0,1,0,0,1,0,0,0,1,0.666666666666667,0,1,1
"21040214151382748",0,0,1,70298,474,579422,10,3,45,11,28,0,45,14,11,148,163,2,9,73,8,0,0,0,0,248,0,20,54,69,83,0.3,0,1,0,0,0,1,0,0,1,0,0.333333333333333,0,1,0
"21040214155174860",0,0,1,53209,473,553599,11,4,44,12,24,3,14,16,11,119,258,3,9,32,7,0,3,0,0,181,0,151,42,45,54,0.7,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"21040214160683788",0,0,1,47242,477,474735,11,4,46,12,29,4,29,16,16,161,204,3,9,24,10,0,2,2,0,226,0,32,73,61,85,0.6,0,0,1,0,1,1,0,1,1,1,1,1,1,1
"21040214202741380",0,0,1,0,383,472231,8,3,44,12,21,0,0,0,11,95,173,2,9,85,7,0,0,0,0,164,0,20,74,32,93,0.5,0,0,1,1,1,0,0,1,1,0,0.666666666666667,0,1,1
"21040214215069430",0,0,1,64583,464,514251,11,4,50,12,23,6,41,27,11,97,143,3,9,115,11,2,4,0,0,205,0,43,46,25,145,0.7,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"21040214220698984",0,0,1,41607,286,446892,10,3,43,11,21,0,16,20,11,98,102,1,9,18,10,0,0,0,0,134,0,41,41,27,43,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"21040214225554516",0,0,1,23050,293,339353,11,4,42,11,24,4,16,6,13,132,83,1,9,21,7,0,2,2,0,138,0,11,40,55,49,0.7,1,1,1,1,0,1,1,0,1,0,0.666666666666667,0,1,1
"21040214234966580",0,0,1,42959,264,410451,11,4,43,11,26,4,11,8,12,120,68,3,9,22,6,0,2,2,0,132,0,6,39,37,50,0.8,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"21040214235676788",0,0,1,106184,536,1059383,11,4,50,13,27,24,29,22,13,121,222,5,9,74,16,10,10,4,0,264,24,58,47,42,101,0.4,1,0,0,0,1,0,0,1,1,0,0.666666666666667,0,1,1
"21040214243337736",0,0,1,0,310,281799,8,3,41,11,25,0,0,0,12,110,137,3,9,32,6,0,0,0,0,160,0,10,59,39,42,0.6,0,0,1,1,0,1,1,1,1,0,1,1,1,1
"21040214271753036",0,0,1,53801,445,2779705,11,4,45,12,25,7,41,16,11,101,191,3,9,57,8,5,0,2,0,290,0,11,60,26,58,0.2,1,1,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1
"21040214284696108",0,0,1,31011,308,379129,11,4,44,12,26,9,14,10,11,113,103,2,9,27,9,5,2,2,0,160,0,22,39,35,52,0.5,1,0,1,1,0,1,0,0,1,0,1,1,1,1
"21040214292922720",0,0,1,30545,340,298527,10,3,42,11,27,0,14,10,13,110,152,3,9,19,9,0,0,0,0,178,0,21,45,31,65,0.8,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"21040214304994230",0,0,1,86301,327,912704,11,4,50,12,28,8,25,11,11,106,99,4,9,45,8,6,0,2,0,182,0,15,45,29,56,0.3,1,1,0,0,0,0,0,0,1,0,1,1,1,1
"21040214310165550",0,0,1,63793,359,669602,11,4,43,11,23,24,26,8,11,123,65,1,9,84,7,10,6,8,0,205,0,11,46,42,55,0.6,1,1,0,0,1,1,0,1,1,0,0.666666666666667,0,1,1
"21040214312013456",0,0,1,32484,301,298625,11,4,38,11,22,6,11,10,14,122,96,1,9,22,9,2,0,4,0,160,0,10,33,39,59,0.5,1,0,1,0,0,1,0,1,1,0,0.666666666666667,0,1,1
"21040214322347320",0,0,1,39464,272,349114,11,4,42,11,23,4,15,11,11,102,90,2,9,20,7,2,0,2,0,132,0,20,37,32,51,0.8,1,1,1,1,0,1,1,1,1,0,0.666666666666667,0,1,1
"21040214324290320",0,0,1,31788,265,3103767,11,4,44,11,24,2,12,19,14,96,81,2,9,16,13,2,0,0,0,129,0,27,35,26,48,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"21040214343296680",0,0,1,108130,592,717036,11,4,49,12,26,22,32,29,11,104,302,8,9,67,7,8,10,4,0,342,0,33,64,50,103,0.6,1,0,1,1,1,0,0,1,1,0,0.666666666666667,1,1,0
"21040214350327212",0,0,1,0,646,242513270,9,4,48,12,29,26,0,0,25,214,219,2,18,117,23,4,7,15,0,314,2,29,87,52,162,0.1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
"21040214364939970",0,0,1,23499,316,181005,11,4,42,11,24,2,14,20,12,129,100,2,9,20,7,2,0,0,0,160,0,9,34,45,68,0.6,1,1,1,1,0,1,0,1,0,0,0.666666666666667,0,1,1
"21040214365078104",0,0,1,35896,287,337109,10,3,42,11,25,0,19,12,11,99,108,3,9,18,7,0,0,0,0,122,0,17,43,27,78,0.5,1,1,0,0,1,1,0,0,0,1,1,1,1,1
"21040214372953596",0,1,1,24876,255,295705,11,6,41,11,23,6,10,11,12,94,76,2,9,27,7,3,0,0,3,137,0,8,40,26,44,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040214394368804",0,0,1,102355,486,67593366,11,4,49,12,26,4,30,47,11,113,204,4,9,50,13,2,0,2,0,296,0,22,72,25,71,0.1,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0,1,1
"21040214410679548",0,0,1,77661,505,718675,11,4,54,12,32,22,47,16,11,105,165,8,9,114,7,2,12,8,0,227,0,39,129,34,76,0.5,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"21040214412363024",0,0,1,66214,315,438125,10,3,41,11,22,0,16,19,15,95,126,1,9,26,7,0,0,0,0,162,0,20,37,30,66,0.7,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"21040214433213024",0,0,1,48686,344,493262,11,4,46,11,24,27,27,8,13,117,109,2,9,24,7,15,8,4,0,172,0,28,44,40,60,0.6,1,1,1,1,0,0,1,1,0,0,1,1,1,1
"21040214512773520",0,0,1,34412,279,382642,11,4,41,11,21,24,22,7,11,117,59,1,9,21,7,12,6,6,0,141,0,7,34,44,53,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"21040214521195440",0,0,1,0,739,837002,9,4,47,13,26,3,0,0,11,113,385,3,9,196,18,0,3,0,0,269,45,86,117,36,186,0.4,1,0,0,0,1,1,0,0,1,0,0.666666666666667,0,1,1
"21040214522595896",0,0,1,59643,400,742013,10,3,48,12,26,0,19,15,14,97,189,3,12,40,10,0,0,0,0,234,0,38,39,23,66,0.7,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"21040214543210270",1,1,1,62387,410,626765,11,4,47,12,24,21,38,11,11,115,120,4,9,71,9,2,10,9,0,226,0,14,57,44,69,0.6,1,0,1,0,1,1,1,0,1,0,1,1,1,1
"21040214543606468",0,0,1,86613,482,1317814,10,3,47,12,32,0,33,16,11,146,184,4,9,69,9,0,0,0,0,236,0,42,60,60,84,0.5,1,0,1,1,0,1,0,0,1,0,1,1,1,1
"21040214583953024",1,0,1,29719,301,312305,11,4,45,11,25,2,19,9,15,117,97,3,9,23,6,0,0,2,0,162,0,8,35,39,57,0.7,1,1,0,0,1,1,0,1,1,1,1,1,1,1
"21040214590786860",0,1,1,31948,265,341661,10,3,42,11,24,0,16,12,11,100,79,2,9,29,6,0,0,0,0,126,0,13,49,27,50,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"21040214593097016",0,1,1,0,702,3191669,9,6,41,11,23,32,0,0,12,116,371,3,9,151,7,17,4,10,1,483,0,28,43,48,100,0.5,1,0,1,0,0,1,1,0,1,0,0.666666666666667,1,1,0
"21040215020530730",0,0,1,0,426,295503,8,3,43,11,27,0,0,0,11,127,224,5,9,40,9,0,0,0,0,230,0,24,55,43,74,0.6,1,0,1,1,0,1,0,1,0,1,1,1,1,1
"21040215042636492",1,0,1,27235,292,396585,10,3,39,11,21,0,19,7,11,119,92,1,9,27,6,0,0,0,0,140,0,12,50,43,47,0.5,0,0,0,1,1,0,1,1,0,1,0.666666666666667,0,1,1
"21040215085577800",0,0,1,33549,256,355259,10,3,41,11,23,0,17,4,11,94,91,3,9,20,6,0,0,0,0,142,0,7,33,24,50,0.8,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"21040215105016880",0,0,1,90648,414,562996,11,4,51,12,24,25,40,13,11,99,149,5,9,56,6,11,8,6,0,212,0,33,58,25,86,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"21040215105794030",0,0,1,0,421,308488,9,4,44,12,25,4,0,0,14,100,250,4,9,26,13,2,0,2,0,231,0,42,45,27,76,0.2,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"21040215111785256",0,0,1,75789,368,516607,11,4,51,12,24,4,39,13,12,118,116,3,9,47,6,2,2,0,0,173,0,8,54,58,75,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040215124638544",1,0,1,31222,296,416124,11,4,42,11,21,18,18,11,11,113,81,4,9,24,6,8,8,2,0,149,0,9,35,47,56,0.7,1,0,1,0,0,1,1,1,1,1,1,1,1,1
"21040215124724630",0,0,1,155946,524,1397435,11,6,53,13,25,19,33,22,11,97,231,5,9,84,12,9,1,9,0,257,34,84,38,29,82,0.4,0,0,1,0,1,0,1,0,1,0,0.666666666666667,0,1,1
"21040215133286508",0,0,1,25655,319,309692,10,3,45,11,25,0,17,10,17,113,122,4,9,19,7,0,0,0,0,170,0,18,37,38,56,0.3,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"21040215135652300",0,0,1,70754,380,580669,11,4,43,11,25,19,20,16,11,124,118,2,9,52,8,6,7,6,0,178,0,36,69,42,55,0.9,1,1,1,1,1,1,1,1,1,0,0.666666666666667,0,1,1
"21040215141079884",0,0,1,54777,379,380581,11,4,42,11,22,17,19,9,11,101,183,2,9,19,8,4,4,9,0,203,0,14,50,31,81,0.8,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"21040215143518240",0,0,1,43580,348,574927,11,6,45,12,22,4,15,16,12,100,160,1,9,21,9,3,0,0,1,208,0,28,42,25,45,0.7,1,1,1,1,1,1,1,0,0,0,0.666666666666667,0,1,1
"21040215171169884",0,0,1,77872,394,589748,11,4,51,12,25,9,38,19,13,116,121,4,9,56,8,2,2,5,0,181,0,22,68,46,77,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040215182138812",0,0,1,77898,312,599310,11,4,43,11,22,6,26,12,11,119,83,2,9,35,8,4,2,0,0,143,0,20,61,39,49,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"21040215190544804",0,0,1,74345,476,677826,11,6,48,12,25,21,33,26,11,102,189,2,12,71,8,10,6,4,1,276,0,57,50,29,64,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"21040215200969104",0,0,0,77686,341,529837,10,3,44,11,22,0,47,12,11,122,64,2,9,67,6,0,0,0,0,147,0,9,62,72,51,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040215203811420",0,0,1,51207,351,372319,11,4,43,12,20,6,21,24,11,95,141,1,9,32,10,2,0,4,0,175,38,15,47,26,50,0.5,0,0,0,1,1,0,0,1,1,1,0.666666666666667,0,1,1
"21040215251180704",0,1,0,0,244,294204,8,3,40,11,21,0,0,0,11,93,100,2,9,22,6,0,0,0,0,131,0,16,31,22,44,0.8,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"21040215312533050",0,0,1,148208,643,795640,11,6,44,12,24,14,48,23,11,128,338,1,9,60,10,2,3,6,3,212,39,22,55,95,220,0.6,0,0,1,0,1,1,1,1,1,0,1,1,1,1
"21040215352101464",0,1,1,70894,453,568229,11,4,48,13,24,24,21,37,11,117,150,7,12,63,10,10,6,8,0,253,18,21,43,43,75,0.4,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"21040215360416960",0,0,1,31597,288,409282,11,4,41,11,23,18,15,10,13,124,72,1,9,18,7,8,8,2,0,144,0,7,40,45,52,0.4,1,0,1,0,1,1,0,0,0,0,1,1,1,1
"21040215365642412",0,0,1,46686,299,672677,11,4,44,11,25,11,14,15,11,103,103,2,9,20,10,4,2,5,0,153,0,27,42,28,49,0.6,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"21040215371464104",0,0,1,56083,298,630832,11,4,43,11,25,4,19,11,13,136,75,1,9,23,6,2,2,0,0,143,0,5,54,40,56,0.7,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"21040215422169120",1,1,1,135098,400,837426,11,6,44,12,25,40,35,14,11,96,118,4,12,63,6,22,12,4,2,246,0,14,39,37,64,0.8,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040215424562590",0,0,1,48205,327,383913,11,5,42,12,26,9,12,7,11,127,114,2,9,29,6,6,0,2,1,191,0,7,35,41,53,0.7,0,1,1,1,0,1,1,1,1,0,0.666666666666667,0,1,1
"21040215432620068",0,1,1,64987,420,472637,11,4,47,12,25,4,29,37,11,97,164,6,12,52,7,0,0,4,0,191,0,16,66,39,108,0.6,1,0,1,1,0,1,0,1,1,0,1,1,1,1
"21040215523537690",1,0,1,67722,424,535156,11,4,46,12,23,4,27,43,11,116,164,3,9,32,14,2,0,2,0,177,26,39,57,59,66,0.7,1,1,0,1,0,1,1,1,1,0,0.666666666666667,0,1,1
"21040215555433660",0,0,1,67793,355,720726,11,5,45,11,23,8,30,13,11,119,106,3,9,48,7,2,0,5,1,153,0,29,80,43,50,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040216010850290",0,0,1,65324,363,646800,11,6,43,11,23,25,32,12,11,117,75,2,9,71,8,3,16,6,0,187,0,16,44,43,73,0.7,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"21040216044030852",0,0,1,45468,445,581219,10,3,46,12,29,0,21,21,13,122,174,1,9,73,10,0,0,0,0,268,0,23,57,36,61,0.5,1,1,1,0,1,0,0,0,1,0,0.666666666666667,0,1,1
"21040216061067970",0,0,0,69420,373,479947,10,3,44,11,22,0,24,21,11,100,168,2,9,31,6,0,0,0,0,169,0,27,44,26,107,0.7,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"21040216102857336",0,0,1,83490,396,549826,11,4,45,11,28,26,25,14,11,139,107,3,9,55,6,10,12,4,0,205,0,11,45,57,78,0.8,1,1,1,1,1,1,0,1,1,0,0.666666666666667,0,1,1
"21040216210727136",0,0,1,30348,282,505498,11,4,39,11,23,22,13,6,12,118,73,1,9,21,6,8,8,6,0,133,0,8,31,48,62,0.5,0,0,1,1,0,1,0,0,1,1,1,1,1,1
"21040216232747970",0,0,1,86851,385,2209892,10,3,46,11,25,0,31,20,11,124,105,2,9,74,8,0,0,0,0,150,0,30,71,45,89,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"21040216234285370",0,0,1,63597,383,655880,11,6,47,12,23,10,25,17,12,96,147,2,9,47,17,6,0,2,2,187,0,78,43,29,46,0.7,1,1,1,1,0,1,1,0,1,0,0.666666666666667,0,1,1
"21040216361303490",0,0,1,52766,438,790313,11,4,51,12,30,6,39,13,11,107,165,6,9,70,11,0,2,4,0,223,0,45,65,31,74,0.8,1,0,1,1,1,1,1,1,1,0,0.666666666666667,0,1,1
"21040216372345692",1,0,0,51003,444,516552,11,4,49,13,27,2,29,40,14,110,178,1,9,46,14,2,0,0,0,187,36,78,50,32,61,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040216392590164",0,0,1,82458,261,859551,10,3,41,11,26,0,19,7,12,103,70,2,9,32,6,0,0,0,0,129,0,8,48,29,47,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"21040216404245184",0,0,1,32472,269,333413,10,3,42,11,23,0,16,6,13,115,78,2,9,23,6,0,0,0,0,140,0,9,32,44,44,0.4,1,0,0,1,0,1,0,0,1,0,1,1,1,1
"21040216520362976",0,0,0,283706,502,85835853,11,4,50,13,28,4,27,19,12,125,237,3,9,53,12,2,2,0,0,235,42,56,58,43,68,0.2,1,0,0,0,0,0,0,0,1,0,0.666666666666667,0,1,1
"21040216552937540",0,0,1,69738,346,608395,10,3,48,11,27,0,34,6,15,107,118,2,12,43,8,0,0,0,0,158,0,34,39,37,78,0.4,0,0,1,0,1,0,0,0,1,1,1,1,1,1
"21040217031260260",0,0,0,96192,341,1803513,11,4,43,11,24,33,15,1,13,125,90,2,9,45,7,21,2,10,0,174,0,10,46,38,73,0.5,0,0,0,1,1,0,0,1,1,1,0.333333333333333,0,1,0
"21040217292985400",1,0,1,73593,335,534873,10,3,45,11,25,0,23,15,11,123,101,3,9,43,6,0,0,0,0,150,0,10,73,41,61,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"21040217440318076",0,0,1,63110,561,2953977,11,6,48,11,32,11,25,11,11,189,168,6,9,114,16,7,1,2,1,253,0,55,129,50,74,0.6,1,0,1,0,1,0,0,1,1,1,0.666666666666667,0,1,1
"21040217551485440",0,0,1,36215,331,240258783,11,4,43,11,23,2,19,8,13,121,119,2,9,31,6,2,0,0,0,166,0,15,52,44,54,0.5,1,0,0,0,0,1,1,1,1,0,1,1,1,1
"21040217585531250",0,0,1,0,517,316133,8,3,40,11,27,0,0,0,18,134,308,1,9,33,13,0,0,0,0,287,0,32,55,53,90,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"21040218005557330",0,0,1,38974,276,380498,11,4,45,11,23,2,22,6,13,123,67,2,12,22,6,0,2,0,0,139,0,5,29,44,59,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"21040218092735180",0,0,1,112805,371,702209,10,3,45,11,22,0,52,14,11,118,90,2,9,68,6,0,0,0,0,209,0,15,39,47,61,0.5,1,1,1,1,0,1,0,0,0,0,0.666666666666667,0,1,1
"21040218105751960",0,0,1,40318,271,410351,11,4,43,11,23,2,14,6,11,99,102,2,9,18,7,2,0,0,0,134,0,28,35,23,51,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"21040218343274136",0,0,1,41024,391,482556,11,4,48,12,25,4,25,18,11,124,154,3,9,34,8,0,4,0,0,231,0,16,38,48,58,0.5,1,0,0,1,0,0,1,1,1,0,1,1,1,1
"21040218345320864",0,0,1,37345,323,2709055,11,4,44,11,23,5,22,19,11,123,98,3,9,26,6,0,3,2,0,165,0,14,34,48,62,0.8,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"21040218363166760",0,0,1,96306,423,872468,11,6,49,12,30,11,31,14,13,107,120,6,12,101,7,3,4,4,0,206,0,19,122,27,49,0.7,0,1,0,1,1,1,1,1,1,0,0.666666666666667,0,1,1
"21040218383708820",0,0,1,62042,405,580903,10,3,43,12,25,0,43,10,11,129,118,2,9,76,6,0,0,0,0,194,0,8,87,57,59,0.6,1,1,0,1,0,0,1,1,1,0,0.333333333333333,0,1,0
"21040218391327164",1,1,1,108345,558,1127513,11,6,46,11,27,25,21,19,11,119,273,17,9,49,14,18,2,2,3,187,0,55,242,27,47,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"21040218584173104",0,0,1,46359,498,401041,10,3,49,12,30,0,16,44,15,134,238,5,9,23,13,0,0,0,0,257,0,34,57,63,87,0.4,1,0,0,0,1,1,1,0,0,0,0.666666666666667,0,1,1
"21040219145416504",0,0,1,0,268,230217,8,3,40,11,23,0,0,0,14,97,117,1,9,23,6,0,0,0,0,137,0,19,34,25,53,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"21040219152180504",0,0,1,69659,343,413996,11,4,43,11,22,9,25,18,11,97,117,2,9,46,8,0,3,6,0,176,0,9,64,28,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21040219333077656",0,0,1,107319,460,589347,11,4,48,11,22,4,39,13,13,114,149,2,9,107,9,0,4,0,0,195,0,21,109,46,89,0.7,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"21040219423895748",0,0,1,0,329,301580,8,3,44,11,26,0,0,0,15,98,151,5,12,38,9,0,0,0,0,155,0,22,59,23,70,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"21040220013962532",1,0,0,94389,716,1027361,11,4,51,13,34,2,55,30,11,134,363,5,9,89,17,0,0,2,0,267,34,61,116,84,154,0.1,0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,1,1
"21040220015209892",0,0,1,41602,294,596030,11,5,41,11,21,7,23,8,11,114,84,2,9,29,6,4,1,2,0,148,0,8,36,40,62,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"21040220075272904",0,0,1,35452,307,402096,11,4,41,11,22,4,14,11,12,119,105,1,9,23,8,4,0,0,0,145,0,18,48,43,53,0.5,1,0,0,1,1,0,0,1,1,0,1,1,1,1
"21040220121058130",0,0,1,62540,446,524041,10,3,42,11,27,0,16,49,18,121,191,1,9,27,13,0,0,0,0,212,0,69,40,45,80,0.7,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"21040220171309070",1,0,1,87380,634,1222841,11,4,51,13,32,16,28,84,11,128,287,10,9,37,23,10,2,4,0,245,21,79,117,46,126,0.1,1,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,1
"21040220302077736",0,0,1,173892,869,1183999,11,4,51,13,35,30,60,39,13,141,122,8,9,434,12,16,8,6,0,662,3,48,46,44,66,0.5,1,0,1,0,1,0,0,1,1,0,0.666666666666667,1,1,0
"21040220595975280",0,0,1,121368,725,1316253,11,6,47,12,28,46,31,20,11,150,234,1,9,210,12,20,13,11,2,479,0,39,61,51,95,0.5,1,1,0,0,1,1,0,0,1,0,1,1,1,1
"21040221341467764",0,0,1,0,247,568344,9,4,43,12,21,4,0,0,11,94,79,2,12,38,6,4,0,0,0,141,0,7,33,24,42,0.7,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"21040222111633756",0,0,1,57132,371,729710,11,6,45,13,22,41,20,16,11,101,85,2,9,75,10,26,7,7,1,193,4,16,74,26,58,0.5,0,0,1,1,1,0,1,0,1,0,0.666666666666667,0,1,1
"21040222532790096",0,0,1,0,423,309282,9,4,40,11,28,32,0,0,12,115,187,2,9,58,7,14,10,8,0,237,0,18,54,48,66,0.5,0,1,1,0,0,1,0,1,1,0,0.666666666666667,0,1,1
"21040223211908244",0,0,1,50706,265,350301,11,4,44,11,22,4,17,10,12,93,83,2,9,25,9,2,0,2,0,138,0,11,28,30,58,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"21040300455696530",0,0,0,98840,477,1551235,11,5,51,13,28,18,25,40,12,128,158,4,9,59,23,5,7,6,0,206,13,54,65,59,80,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"21040306515437092",1,1,1,52879,407,519478,11,6,46,11,24,29,26,8,15,120,144,2,9,42,11,8,7,14,0,174,0,16,59,51,107,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"21040307001264024",0,0,1,0,292,311669,8,3,41,11,23,0,0,0,20,121,113,2,9,19,7,0,0,0,0,141,0,13,25,40,73,0.4,0,1,0,0,1,1,0,1,0,0,0.666666666666667,0,1,1
"21040307061013740",0,0,1,59287,341,528761,10,3,44,11,26,0,22,14,11,129,92,3,9,52,8,0,0,0,0,194,0,7,35,43,62,0.7,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"21040307392758000",0,0,1,36814,234,389885,11,4,41,11,21,12,11,5,11,93,64,2,9,20,6,6,2,4,0,121,0,6,32,25,50,0.7,1,0,1,1,1,0,0,1,1,1,0.666666666666667,0,1,1
"21040307405104736",1,0,1,24692,403,319507,11,4,43,11,27,10,16,12,16,139,160,2,9,31,7,6,0,4,0,193,0,13,56,53,88,0.6,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"21040307455497548",0,0,1,100439,310,578312,11,4,43,11,24,6,15,2,13,103,120,3,9,30,8,6,0,0,0,142,0,23,62,39,44,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
